Fetched: 	Url
Fetched URL:	http://www.ics.uci.edu/~wjohnson/BIDA/Ch9/Model2.txt
Fetched URL:	http://www.ics.uci.edu/~lbathen/about.html
Fetched URL:	http://www.ics.uci.edu/~lopes/teaching/cs221W15/index.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=ebb94b1344ba3768bc6f18c04371791f
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/group?do=resendpwd
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=238195ae243458ff4e6cccee82027223
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=6200207f73c27fe0e460d09164d0b036
Fetched URL:	http://www.ics.uci.edu/~aregan?C=M;O=A
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/people?do=login&sectok=e790829622813a25c0e91f039c2f1553
Fetched URL:	http://www.ics.uci.edu/computing/account/activate.php
Fetched URL:	http://sli.ics.uci.edu/Pubs
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/contact?rev=1360894109
Fetched URL:	https://sli.ics.uci.edu/Classes-2008F/Tools
Fetched URL:	http://sli.ics.uci.edu/PmWiki/WikiStyleExamples
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/photos?tab_details=history&image=rahmani2.jpg&ns=&do=media
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/sidebar?do=resendpwd
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/publications?rev=1455319241&do=diff
Fetched URL:	http://www.ics.uci.edu/~ziv/diss/intropaper/node1.html
Fetched URL:	http://www.ics.uci.edu/~mjcarey/MJCarey_PhD_Students_Supervised.html
Fetched URL:	http://www.ics.uci.edu/computing/contact/helpdesk.php
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/group?rev=1484954435
Fetched URL:	http://www.ics.uci.edu/~edwinv
Fetched URL:	http://www.ics.uci.edu/~feldman/lec19F00.html
Fetched URL:	http://sli.ics.uci.edu/Classes-2008/Main
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/start?do=login&sectok=6271f4a4b71592e0e4951bf6033eb72e
Fetched URL:	http://www.ics.uci.edu/~smyth/courses/stats5/Forms?C=D;O=A
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/photos?image=bbq_2016.jpg&ns=&tab_details=view&do=media
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r215.html
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/group?image=codrut.jpg&ns=&tab_details=view&do=media
Fetched URL:	http://graphmod.ics.uci.edu/uai08/HelpOnInstalling/ApacheOnLinuxFtp
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/start?do=edit&rev=1396651113
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/bathen?idx=playground
Fetched URL:	https://sli.ics.uci.edu/Classes/2012F-273a-Comments?action=edit
Fetched URL:	http://www.ics.uci.edu/computing/linux/modules.php
Fetched URL:	http://www.ics.uci.edu/~jmoorkan/vhdlref/qualifex.html
Fetched URL:	https://www.ics.uci.edu/about/bren/gallery/gallery_08_jpg.php
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/contact?rev=1360894109
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=913205c8eadcf5d4845615ee5bbba2d4
Fetched URL:	https://sli.ics.uci.edu/PmWiki/Glossary?action=login
Fetched URL:	https://www.ics.uci.edu/ugrad/degrees/Second_BA_CS.php
Fetched URL:	http://sli.ics.uci.edu/PmWiki/WikiAdministrator
Fetched URL:	http://www.ics.uci.edu/~ziv/diss/intropaper/node5.html
Fetched URL:	http://graphmod.ics.uci.edu/group/HelpMiscellaneous
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=964fb2fb87c68c2d7188e7b104a98c3e
Fetched URL:	http://www.ics.uci.edu/~mlearn/datasets/contact.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=ec1899509d3ebeaca4ba52ebfb55a190
Fetched URL:	http://graphmod.ics.uci.edu/uai08/Evaluation/Report?action=diff&rev1=10&rev2=11
Fetched URL:	http://www.ics.uci.edu/grad/admissions/Prospective_ApplicationProcess.php
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/start?do=edit&rev=1396651239
Fetched URL:	http://archive.ics.uci.edu/ml/machine-learning-databases/kddcup99-mld/training_attack_types
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=f790af9dc09d6f4461fb0c8cf2c0b753
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=d0e0441f4046a04d8374b72a6c1ca23c
Fetched URL:	http://www.ics.uci.edu/~vpalepu/research.html
Fetched URL:	http://www.ics.uci.edu/~schark/simulator/javadoc/tree.html
Fetched URL:	https://www.ics.uci.edu/grad/policies/GradPolicies_CAResidency.php
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld008.htm
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/group?rev=1478634244&do=diff
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r174.html
Fetched URL:	http://www.ics.uci.edu/~araturi
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=f6dc3df4c077472cb093a1f90eb291e8
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=6cf0cee037ff4f9bc8ee918df15fcc9c
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=37e4fc95753dc00ef217053799a7bc28
Fetched URL:	http://www.ics.uci.edu/employment/employ_research.php
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r213.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=b65a57f7a7de94d6901a3166b8946602
Fetched URL:	http://www.ics.uci.edu/~jsolson
Fetched URL:	http://www.ics.uci.edu/~projects/dissemination/people.htm
Fetched URL:	http://sli.ics.uci.edu/Classes-2008F/Main?action=login
Fetched URL:	http://sli.ics.uci.edu/Classes/CSE181
Fetched URL:	http://www.ics.uci.edu/~wjohnson/BIDA/Ch9/Model3.txt
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=d928b412b87e619a494d95bf4361ff74
Fetched URL:	http://www.ics.uci.edu/about/search/search_sao.php
Fetched URL:	https://sli.ics.uci.edu/Classes-CS178-Notes/Matlab-Classes?action=login
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r93.html
Fetched URL:	http://www.ics.uci.edu/~ziv/diss/intropaper/node7.html
Fetched URL:	https://www.ics.uci.edu/grad/policies/GradPolicies_Grading.php
Fetched URL:	https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=taylor
Fetched URL:	http://graphics.ics.uci.edu/publication.html
Fetched URL:	http://graphmod.ics.uci.edu/uai08/BadContent?action=recall&rev=35
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=7c9f0c59f219b7d025a4f7892da88702
Fetched URL:	http://www.ics.uci.edu/~vpalepu/2012/06/02/Attending-ICSE-MSR-2012.html
Fetched URL:	http://sli.ics.uci.edu/PmWiki/UrlApprovals
Fetched URL:	http://vision.ics.uci.edu/people/30.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/start?do=login&sectok=16fcf2edfa590a618ccaa4889f9eb00e
Fetched URL:	http://www.ics.uci.edu/~mlearn/datasets/Heart+Disease
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=d440845b4a5fe2cb7e5c14b600cc1555
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=feab858f49544b161cc69d01f7e8458b
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=4d26fc0839d47d4ec13c5461c1ed6d96
Fetched URL:	http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=kobsa
Fetched URL:	http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=jajones
Fetched URL:	http://www.ics.uci.edu/~eppstein
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/people?do=edit&rev=1403729495
Fetched URL:	http://vision.ics.uci.edu/people/2.html
Fetched URL:	http://sli.ics.uci.edu/PmWiki/BasicEditing
Fetched URL:	http://www.ics.uci.edu/~projects/dissemination/schoolWorkshop/agenda.htm
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=af22d8f10c5f0e7e019767869226b1d0
Fetched URL:	http://sli.ics.uci.edu/Category/WikiFarms?action=login
Fetched URL:	http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=wjohnson
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/start?do=edit&rev=1396651544
Fetched URL:	http://sli.ics.uci.edu/Classes-CS178-Notes/LogisticReg?action=login
Fetched URL:	https://sli.ics.uci.edu/PmWiki/PageHistory
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=b63c2ce3c289b52142e34bc3bea0eea8
Fetched URL:	https://sli.ics.uci.edu/Classes/2010S-295
Fetched URL:	https://www.ics.uci.edu/about/search/search_dept_in4matx.php
Fetched URL:	http://www.ics.uci.edu/~vpalepu
Fetched URL:	https://sli.ics.uci.edu/PmWiki/DeletingPages
Fetched URL:	https://sli.ics.uci.edu/PmWiki/GroupHeaders
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=3c0fb9f284f69891d690f49e4d771d71
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/photos?tab_details=history&image=hirak2.jpg&ns=&do=media
Fetched URL:	https://www.ics.uci.edu/grad/policies/GradPolicies_TeachingReqt.php
Fetched URL:	http://graphmod.ics.uci.edu/group/SyntaxReference?action=show
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=f758c2b793e43d44b45c28b6686d7fae
Fetched URL:	http://www.ics.uci.edu/Arcadia/Teamware/demo/specification.html
Fetched URL:	http://sli.ics.uci.edu/PmWiki/PasswordsAdmin
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/contact?rev=1360894145&do=diff
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=64a47f60b78d6e998565fb1c053fc45b
Fetched URL:	https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=majumder
Fetched URL:	http://sli.ics.uci.edu/Projects/GraphicalModels?action=login
Fetched URL:	http://sli.ics.uci.edu/PmWiki/DocumentationIndex
Fetched URL:	http://www.ics.uci.edu/involved/project_class.php
Fetched URL:	http://DataGuard.ics.uci.edu/javadoc/org/itr_rescue/dataGuard/ui/IconBuilder.html
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/start?rev=1485305036
Fetched URL:	http://www.ics.uci.edu/~wjohnson/BIDA/Ch9/Model4.txt
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=0657788514addc5da37c51aed4e6797a
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/data
Fetched URL:	http://sli.ics.uci.edu/extras/cs178/Intro_Tutorial.html
Fetched URL:	http://www.ics.uci.edu/~fielding/pubs/dissertation/acknowledgments.htm
Fetched URL:	http://www.ics.uci.edu/~ziv/diss/conclusionpaper/node11.html
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r99.html
Fetched URL:	http://graphmod.ics.uci.edu/uai08/Evaluation/Report/Organization
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/start?rev=1396651297
Fetched URL:	http://www.ics.uci.edu/~redmiles/explainer.html
Fetched URL:	http://www.ics.uci.edu/~dvk/pub/GIS06_dvk_model.html
Fetched URL:	https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=zhengkai
Fetched URL:	http://www.ics.uci.edu/~dean/aboutirvine.html
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/group?image=abbas.jpg&ns=&tab_details=view&do=media
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/home?rev=1478041196&do=diff
Fetched URL:	https://sli.ics.uci.edu/Code/Code?action=login
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=b7f5726ff635b4ae820018e1cc807cfa
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=36ca99c5836af6ee347aeec1b21f4c75
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/publications?do=diff
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/home?rev=1478041196
Fetched URL:	http://sli.ics.uci.edu/Ihler-Private
Fetched URL:	http://isg.ics.uci.edu/courses.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/people?rev=1417899107
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/contact?do=login&sectok=eba8953519d8451f1454dab15d1ac32b
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/sidebar?do=export_raw
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=12d96287bef785d8bdaf0c73d5ad6d50
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=9121e553f4a88a8e6f597a4fdc619281
Fetched URL:	https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=goodrich
Fetched URL:	http://sli.ics.uci.edu/Classes/2008S?action=login
Fetched URL:	http://sli.ics.uci.edu/Classes-CS178-Notes/Matlab-Classes?action=login
Fetched URL:	https://sli.ics.uci.edu/Code/Adaptive
Fetched URL:	http://www.ics.uci.edu/~maheshmn/eCACTI/techRep.htm
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/classes/sld011.htm
Fetched URL:	http://www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld030.htm
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=e1d7a14f1132a8a69c57e4590fe43897
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/projects?tab_files=search&do=media&ns=presentations
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=29c32e33795621c05c24dfcf7e5b1c10
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/home?rev=1478635167
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/home?image=alfonso_avila.jpg&ns=&tab_details=view&do=media
Fetched URL:	http://graphmod.ics.uci.edu/uai08/ExactPR/SolvedTime
Fetched URL:	http://sconce.ics.uci.edu
Fetched URL:	http://www.ics.uci.edu/~mlearn/datasets/Polish+companies+bankruptcy+data
Fetched URL:	http://www.ics.uci.edu/Arcadia/C2/copyright_page.html
Fetched URL:	http://graphmod.ics.uci.edu/uai08/OrphanedPages
Fetched URL:	http://www.ics.uci.edu/~redmiles/schedule.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=4bea95d92d4c13ebe73fd4b166ada1ee
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=f00921e19991ade23a3606c190d284bd
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=e33cb278c353bd46879c85ab82f2a891
Fetched URL:	http://www.ics.uci.edu/community/news/press/view_press?id=161
Fetched URL:	http://www.ics.uci.edu/community/news/view_news.php?id=1108
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=4b8fdf3f0ab10a60cc5ecffaa4f04768
Fetched URL:	https://sli.ics.uci.edu/PmWiki/WikiFarms?action=login
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=a85142f25c120171e5672bc4765464a5
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=f18dce8932afe46dcfcbe2e07f815c36
Fetched URL:	http://www.ics.uci.edu/~boyanw1
Fetched URL:	http://graphmod.ics.uci.edu/group/aolibILP/Demo
Fetched URL:	http://www.ics.uci.edu/%7Eeli/courses/cs153-f09/p2.txt
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=c72ec4781a894357594d7fd72f2095ad
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=79106343de203d364d89ad87ad1ec708
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r88.html
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/group?image=dutt_small.jpg&ns=&tab_details=view&do=media
Fetched URL:	https://sli.ics.uci.edu/PmWiki/PathVariables?action=login
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/group?idx=playground
Fetched URL:	https://sli.ics.uci.edu/PmWiki/RefCount?action=login
Fetched URL:	http://www.ics.uci.edu/~dechter/publications/r230.html
Fetched URL:	http://vision.ics.uci.edu/contact.html
Fetched URL:	http://www.ics.uci.edu/~smyth/courses/stats5/onlineslides?C=M;O=A
Fetched URL:	http://www.ics.uci.edu/~dvk/pub/TKDE04_dvk.html
Fetched URL:	http://DataGuard.ics.uci.edu/javadoc/org/itr_rescue/dataGuard/remoteView/package-tree.html
Fetched URL:	http://www.ics.uci.edu/grad/policies/GradPolicies_CAResidency.php
Fetched URL:	https://sli.ics.uci.edu/Ihler-Photos/Africa
Fetched URL:	http://sli.ics.uci.edu/PmWiki/PageLists?action=login
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/projects?image=ashok.jpg&ns=&tab_details=view&do=media
Fetched URL:	http://DataGuard.ics.uci.edu/javadoc/org/itr_rescue/dataGuard/remoteView/DataGuardServiceModel.html
Fetched URL:	https://sli.ics.uci.edu/Classes-CS178-Notes/BayesClassify?action=login
Fetched URL:	https://sli.ics.uci.edu/Classes/2010W-178
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/projects?image=andre2.jpg&ns=&tab_details=view&do=media
Fetched URL:	https://sli.ics.uci.edu/Site/Preferences
Fetched URL:	https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=sjarecki
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=d7483dc02d7039556e46251b14f46895
Fetched URL:	https://sli.ics.uci.edu/Profiles/RecentChanges
Fetched URL:	http://graphmod.ics.uci.edu/group/HelpOnLists?action=info
Fetched URL:	http://www.ics.uci.edu/ugrad/courses/index
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/start
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/publications?do=export_raw
Fetched URL:	https://sli.ics.uci.edu/PmWiki/Troubleshooting
Fetched URL:	http://www.ics.uci.edu/faculty/area/area_compdesign.php
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=0cbf19f4df07fbf67c348cef5b536092
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=68e46299ca834f40aade7b30e6931514
Fetched URL:	http://graphmod.ics.uci.edu/uai08/BlackHatz?action=login
Fetched URL:	https://sli.ics.uci.edu/Classes-CS18-Notes/Matlab-Classes
Fetched URL:	http://www.ics.uci.edu/~stasio/winter06/Homeworks/hw6.txt
Fetched URL:	https://www.ics.uci.edu/computing/linux/sge.php
Fetched URL:	https://sli.ics.uci.edu/Classes-CS271-Notes/Classes-CS271-Notes?action=login
Fetched URL:	http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=ardalan
Fetched URL:	http://archive.ics.uci.edu/ml/datasets/Air+Quality
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/people?do=login&sectok=d751ccd0d2980cdd85724c95acd9d2af
Fetched URL:	http://www.ics.uci.edu/ugrad/degrees/Second_BA.php
Fetched URL:	http://www.ics.uci.edu/~zghaderi/Contact.html
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=fcd22be99a2ea4d1af0f2fd21199ceca
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/start?do=edit&rev=1396651913
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=b23c73b05350ef885716f85e05112b3e
Fetched URL:	http://graphmod.ics.uci.edu/uai08/BadContent?action=diff&rev1=33&rev2=35
Fetched URL:	http://www-db.ics.uci.edu/pages/demos/index.shtml
Fetched URL:	http://duttgroup.ics.uci.edu/doku.php/drg101_admin?image=codrut.jpg&ns=&tab_details=view&do=media
Fetched URL:	https://duttgroup.ics.uci.edu/doku.php/home?tab_details=view&image=hirak2.jpg&ns=&do=media
Fetched URL:	https://sli.ics.uci.edu/Projects/RCTree?action=login
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=e3f90aa5b55634c66b2bc94c9cbdace6
Fetched URL:	http://www.ics.uci.edu/~dvk/pub/EDBT10_dvk.html
Fetched URL:	http://www.ics.uci.edu/~wjohnson/BIDA/Ch11/WatkinsData.txt
Fetched URL:	http://graphmod.ics.uci.edu/uai08/AfricanMango?action=recoverpass
Fetched URL:	http://www.ics.uci.edu/about/bren/gallery/gallery_07_jpg.php
Fetched URL:	http://www.ics.uci.edu/~maheshmn/eCACTI/howto.htm
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=df5f75479e3030f85aa0be8cb8aa0c14
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/contact?do=login&sectok=155db4bdab2a9aefac6d4c8114725318
Fetched URL:	https://sli.ics.uci.edu/Ihler-Photos/Japan-Deva?action=login
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=a1565a65ccd3aa594f3f40801c4503c9
Fetched URL:	http://www.ics.uci.edu/~jmoorkan/vhdlref/package.html
Fetched URL:	http://sli.ics.uci.edu/Classes/2008S
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/people?do=login&sectok=f950355db2581d21c1c561af5202ccb3
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/contact?do=login&sectok=8436306638467b4000951fef2cbcd8b6
Fetched URL:	https://www.ics.uci.edu/about/bren/gallery/gallery_05_jpg.php
Fetched URL:	http://www.ics.uci.edu/~ziv/diss/intropaper/intropaper.html
Fetched URL:	http://sli.ics.uci.edu/Competitions
Fetched URL:	http://www.ics.uci.edu/~dfooshee
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=357a129e96b19f07297553d0afe538c2
Fetched URL:	https://sli.ics.uci.edu/Classes/2008S
Fetched URL:	http://sli.ics.uci.edu/Classes-CS178-Notes/BayesClassify
Fetched URL:	http://cbcl.ics.uci.edu/feed.php?mode=list&ns=
Fetched URL:	http://archive.ics.uci.edu/ml/datasets/Heart+Disease
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/start?rev=1396651913&do=diff
Fetched URL:	https://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=7f914c9526cc7967da6c0b2788749db6
Fetched URL:	http://www.ics.uci.edu/~smyth/courses/stats5/onlineslides
Fetched URL:	http://www.ics.uci.edu/~dvk/pub/TODS06_dvk.html
Fetched URL:	https://www.ics.uci.edu/about/brenhall/index.php
Fetched URL:	http://cbcl.ics.uci.edu/doku.php/software/arem?do=login&sectok=b65a57f7a7de94d6901a3166b8946602
Fetched URL:	http://graphmod.ics.uci.edu/group/SystemPagesSetup?action=AttachFile&do=view&target=Slovenian.zip
